template_id,cell_row,cell_col,row_label,col_label,dp_41,dp_42,status
61.00,0051,0040,5b. Common Equity Tier 1 ratio considering unfloored TREA (%),d. T-3,dp3529429,dp3529429,stable
61.00,0051,0050,5b. Common Equity Tier 1 ratio considering unfloored TREA (%),e. T-4,dp3529428,dp3529428,stable
61.00,0060,0010,6. Tier 1 ratio (%),a. T,dp85152,dp85152,stable
61.00,0060,0020,6. Tier 1 ratio (%),b. T-1,dp475462,dp475462,stable
61.00,0060,0030,6. Tier 1 ratio (%),c. T-2,dp475463,dp475463,stable
61.00,0060,0040,6. Tier 1 ratio (%),d. T-3,dp475464,dp475464,stable
61.00,0060,0050,6. Tier 1 ratio (%),e. T-4,dp475465,dp475465,stable
61.00,0061,0010,6b. Tier 1 ratio considering unfloored TREA (%),a. T,dp3294199,dp3294199,stable
61.00,0061,0020,6b. Tier 1 ratio considering unfloored TREA (%),b. T-1,dp3529440,dp3529440,stable
61.00,0061,0030,6b. Tier 1 ratio considering unfloored TREA (%),c. T-2,dp3529438,dp3529438,stable
61.00,0061,0040,6b. Tier 1 ratio considering unfloored TREA (%),d. T-3,dp3529436,dp3529436,stable
61.00,0061,0050,6b. Tier 1 ratio considering unfloored TREA (%),e. T-4,dp3529434,dp3529434,stable
61.00,0070,0010,7. Total capital ratio (%),a. T,dp85153,dp85153,stable
61.00,0070,0020,7. Total capital ratio (%),b. T-1,dp475466,dp475466,stable
61.00,0070,0030,7. Total capital ratio (%),c. T-2,dp475467,dp475467,stable
61.00,0070,0040,7. Total capital ratio (%),d. T-3,dp475468,dp475468,stable
61.00,0070,0050,7. Total capital ratio (%),e. T-4,dp475469,dp475469,stable
61.00,0080,0010,EU 7a. Additional own funds requirements to address risks other than the risk of excessive leverage (%),a. T,dp410438,dp410438,stable
61.00,0080,0020,EU 7a. Additional own funds requirements to address risks other than the risk of excessive leverage (%),b. T-1,dp475486,dp475486,stable
61.00,0080,0030,EU 7a. Additional own funds requirements to address risks other than the risk of excessive leverage (%),c. T-2,dp475487,dp475487,stable
61.00,0080,0040,EU 7a. Additional own funds requirements to address risks other than the risk of excessive leverage (%),d. T-3,dp475488,dp475488,stable
61.00,0080,0050,EU 7a. Additional own funds requirements to address risks other than the risk of excessive leverage (%),e. T-4,dp475489,dp475489,stable
61.00,0081,0010,7b. Total capital ratio considering unfloored TREA (%),a. T,dp3294197,dp3294197,stable
61.00,0081,0020,7b. Total capital ratio considering unfloored TREA (%),b. T-1,dp3529433,dp3529433,stable
61.00,0081,0030,7b. Total capital ratio considering unfloored TREA (%),c. T-2,dp3529439,dp3529439,stable
61.00,0081,0040,7b. Total capital ratio considering unfloored TREA (%),d. T-3,dp3529437,dp3529437,stable
61.00,0081,0050,7b. Total capital ratio considering unfloored TREA (%),e. T-4,dp3529435,dp3529435,stable
61.00,0090,0010,EU 7b. of which: to be made up of CET1 capital (percentage points),a. T,dp424336,dp424336,stable
61.00,0090,0020,EU 7b. of which: to be made up of CET1 capital (percentage points),b. T-1,dp475478,dp475478,stable
61.00,0090,0030,EU 7b. of which: to be made up of CET1 capital (percentage points),c. T-2,dp475479,dp475479,stable
61.00,0090,0040,EU 7b. of which: to be made up of CET1 capital (percentage points),d. T-3,dp475480,dp475480,stable
61.00,0090,0050,EU 7b. of which: to be made up of CET1 capital (percentage points),e. T-4,dp475481,dp475481,stable
61.00,0100,0010,EU 7c. of which: to be made up of Tier 1 capital (percentage points),a. T,dp424337,dp424337,stable
61.00,0100,0020,EU 7c. of which: to be made up of Tier 1 capital (percentage points),b. T-1,dp475482,dp475482,stable
61.00,0100,0030,EU 7c. of which: to be made up of Tier 1 capital (percentage points),c. T-2,dp475483,dp475483,stable
61.00,0100,0040,EU 7c. of which: to be made up of Tier 1 capital (percentage points),d. T-3,dp475484,dp475484,stable
61.00,0100,0050,EU 7c. of which: to be made up of Tier 1 capital (percentage points),e. T-4,dp475485,dp475485,stable
61.00,0110,0010,EU 7g. Total SREP own funds requirements (%),a. T,dp85156,dp85156,stable
61.00,0110,0020,EU 7g. Total SREP own funds requirements (%),b. T-1,dp475470,dp475470,stable
61.00,0110,0030,EU 7g. Total SREP own funds requirements (%),c. T-2,dp475471,dp475471,stable
61.00,0110,0040,EU 7g. Total SREP own funds requirements (%),d. T-3,dp475472,dp475472,stable
61.00,0110,0050,EU 7g. Total SREP own funds requirements (%),e. T-4,dp475473,dp475473,stable
61.00,0120,0010,8. Capital conservation buffer (%),a. T,dp475577,dp475577,stable
61.00,0120,0020,8. Capital conservation buffer (%),b. T-1,dp475578,dp475578,stable
61.00,0120,0030,8. Capital conservation buffer (%),c. T-2,dp475579,dp475579,stable
61.00,0120,0040,8. Capital conservation buffer (%),d. T-3,dp475580,dp475580,stable
61.00,0120,0050,8. Capital conservation buffer (%),e. T-4,dp475581,dp475581,stable
61.00,0130,0010,EU 8a. Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),a. T,dp475597,dp475597,stable
61.00,0130,0020,EU 8a. Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),b. T-1,dp475598,dp475598,stable
61.00,0130,0030,EU 8a. Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),c. T-2,dp475599,dp475599,stable
61.00,0130,0040,EU 8a. Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),d. T-3,dp475600,dp475600,stable
61.00,0130,0050,EU 8a. Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),e. T-4,dp475601,dp475601,stable
61.00,0140,0010,9. Institution specific countercyclical capital buffer (%),a. T,dp475587,dp475587,stable
61.00,0140,0020,9. Institution specific countercyclical capital buffer (%),b. T-1,dp475588,dp475588,stable
61.00,0140,0030,9. Institution specific countercyclical capital buffer (%),c. T-2,dp475589,dp475589,stable
61.00,0140,0040,9. Institution specific countercyclical capital buffer (%),d. T-3,dp475590,dp475590,stable
61.00,0140,0050,9. Institution specific countercyclical capital buffer (%),e. T-4,dp475591,dp475591,stable
61.00,0150,0010,EU 9a. Systemic risk buffer (%),a. T,dp475592,dp475592,stable
61.00,0150,0020,EU 9a. Systemic risk buffer (%),b. T-1,dp475593,dp475593,stable
61.00,0150,0030,EU 9a. Systemic risk buffer (%),c. T-2,dp475594,dp475594,stable
61.00,0150,0040,EU 9a. Systemic risk buffer (%),d. T-3,dp475595,dp475595,stable
61.00,0150,0050,EU 9a. Systemic risk buffer (%),e. T-4,dp475596,dp475596,stable
61.00,0160,0010,10. Global Systemically Important Institution buffer (%),a. T,dp475602,dp475602,stable
61.00,0160,0020,10. Global Systemically Important Institution buffer (%),b. T-1,dp475603,dp475603,stable
61.00,0160,0030,10. Global Systemically Important Institution buffer (%),c. T-2,dp475604,dp475604,stable
61.00,0160,0040,10. Global Systemically Important Institution buffer (%),d. T-3,dp475605,dp475605,stable
61.00,0160,0050,10. Global Systemically Important Institution buffer (%),e. T-4,dp475606,dp475606,stable
61.00,0170,0010,EU 10a. Other Systemically Important Institution buffer,a. T,dp475607,dp475607,stable
61.00,0170,0020,EU 10a. Other Systemically Important Institution buffer,b. T-1,dp475608,dp475608,stable
61.00,0170,0030,EU 10a. Other Systemically Important Institution buffer,c. T-2,dp475609,dp475609,stable
61.00,0170,0040,EU 10a. Other Systemically Important Institution buffer,d. T-3,dp475610,dp475610,stable
61.00,0170,0050,EU 10a. Other Systemically Important Institution buffer,e. T-4,dp475611,dp475611,stable
61.00,0180,0010,11. Combined buffer requirement (%),a. T,dp475582,dp475582,stable
61.00,0180,0020,11. Combined buffer requirement (%),b. T-1,dp475583,dp475583,stable
61.00,0180,0030,11. Combined buffer requirement (%),c. T-2,dp475584,dp475584,stable
61.00,0180,0040,11. Combined buffer requirement (%),d. T-3,dp475585,dp475585,stable
61.00,0180,0050,11. Combined buffer requirement (%),e. T-4,dp475586,dp475586,stable
61.00,0190,0010,EU 11a. Overall capital requirements (%),a. T,dp410432,dp410433,rebound
61.00,0190,0020,EU 11a. Overall capital requirements (%),b. T-1,dp475474,dp475474,stable
61.00,0190,0030,EU 11a. Overall capital requirements (%),c. T-2,dp475475,dp475475,stable
61.00,0190,0040,EU 11a. Overall capital requirements (%),d. T-3,dp475476,dp475476,stable
61.00,0190,0050,EU 11a. Overall capital requirements (%),e. T-4,dp475477,dp475477,stable
61.00,0200,0010,12. CET1 available after meeting the total SREP own funds requirements (%),a. T,dp475209,dp475209,stable
61.00,0200,0020,12. CET1 available after meeting the total SREP own funds requirements (%),b. T-1,dp475210,dp475210,stable
61.00,0200,0030,12. CET1 available after meeting the total SREP own funds requirements (%),c. T-2,dp475211,dp475211,stable
61.00,0200,0040,12. CET1 available after meeting the total SREP own funds requirements (%),d. T-3,dp475212,dp475212,stable
61.00,0200,0050,12. CET1 available after meeting the total SREP own funds requirements (%),e. T-4,dp475213,dp475213,stable
61.00,0210,0010,13. Leverage ratio total exposure measure,a. T,dp475214,dp475214,stable
61.00,0210,0020,13. Leverage ratio total exposure measure,b. T-1,dp475215,dp475215,stable
61.00,0210,0030,13. Leverage ratio total exposure measure,c. T-2,dp475216,dp475216,stable
61.00,0210,0040,13. Leverage ratio total exposure measure,d. T-3,dp475217,dp475217,stable
61.00,0210,0050,13. Leverage ratio total exposure measure,e. T-4,dp475218,dp475218,stable
61.00,0220,0010,14. Leverage ratio,a. T,dp475724,dp475724,stable
61.00,0220,0020,14. Leverage ratio,b. T-1,dp475725,dp475725,stable
61.00,0220,0030,14. Leverage ratio,c. T-2,dp475726,dp475726,stable
61.00,0220,0040,14. Leverage ratio,d. T-3,dp475727,dp475727,stable
61.00,0220,0050,14. Leverage ratio,e. T-4,dp475728,dp475728,stable
61.00,0230,0010,EU 14a. Additional own funds requirements to address the risk of excessive leverage (%),a. T,dp475719,dp475719,stable
61.00,0230,0020,EU 14a. Additional own funds requirements to address the risk of excessive leverage (%),b. T-1,dp475720,dp475720,stable
61.00,0230,0030,EU 14a. Additional own funds requirements to address the risk of excessive leverage (%),c. T-2,dp475721,dp475721,stable
61.00,0230,0040,EU 14a. Additional own funds requirements to address the risk of excessive leverage (%),d. T-3,dp475722,dp475722,stable
61.00,0230,0050,EU 14a. Additional own funds requirements to address the risk of excessive leverage (%),e. T-4,dp475723,dp475723,stable
61.00,0240,0010,EU 14b. of which: to be made up of CET1 capital (percentage points),a. T,dp475714,dp475714,stable
61.00,0240,0020,EU 14b. of which: to be made up of CET1 capital (percentage points),b. T-1,dp475715,dp475715,stable
61.00,0240,0030,EU 14b. of which: to be made up of CET1 capital (percentage points),c. T-2,dp475716,dp475716,stable
61.00,0240,0040,EU 14b. of which: to be made up of CET1 capital (percentage points),d. T-3,dp475717,dp475717,stable
61.00,0240,0050,EU 14b. of which: to be made up of CET1 capital (percentage points),e. T-4,dp475718,dp475718,stable
61.00,0250,0010,EU 14c. Total SREP leverage ratio requirements (%),a. T,dp457447,dp457447,stable
61.00,0250,0020,EU 14c. Total SREP leverage ratio requirements (%),b. T-1,dp475547,dp475547,stable
61.00,0250,0030,EU 14c. Total SREP leverage ratio requirements (%),c. T-2,dp475548,dp475548,stable
61.00,0250,0040,EU 14c. Total SREP leverage ratio requirements (%),d. T-3,dp475549,dp475549,stable
61.00,0250,0050,EU 14c. Total SREP leverage ratio requirements (%),e. T-4,dp475550,dp475550,stable
61.00,0260,0010,EU 14d. Leverage ratio buffer requirement (%),a. T,dp457441,dp5490147,rebound
61.00,0260,0020,EU 14d. Leverage ratio buffer requirement (%),b. T-1,dp475543,dp5490146,rebound
61.00,0260,0030,EU 14d. Leverage ratio buffer requirement (%),c. T-2,dp475544,dp5490149,rebound
61.00,0260,0040,EU 14d. Leverage ratio buffer requirement (%),d. T-3,dp475545,dp5490150,rebound
61.00,0260,0050,EU 14d. Leverage ratio buffer requirement (%),e. T-4,dp475546,dp5490151,rebound
61.00,0270,0010,EU 14e. Overall leverage ratio requirements (%),a. T,dp457448,dp457448,stable
61.00,0270,0020,EU 14e. Overall leverage ratio requirements (%),b. T-1,dp475551,dp475551,stable
61.00,0270,0030,EU 14e. Overall leverage ratio requirements (%),c. T-2,dp475552,dp475552,stable
61.00,0270,0040,EU 14e. Overall leverage ratio requirements (%),d. T-3,dp475553,dp475553,stable
61.00,0270,0050,EU 14e. Overall leverage ratio requirements (%),e. T-4,dp475554,dp475554,stable
61.00,0280,0010,15. Total high-quality liquid assets (HQLA) (Weighted value -average),a. T,dp145637,dp145637,stable
61.00,0280,0020,15. Total high-quality liquid assets (HQLA) (Weighted value -average),b. T-1,dp475499,dp475499,stable
61.00,0280,0030,15. Total high-quality liquid assets (HQLA) (Weighted value -average),c. T-2,dp475500,dp475500,stable
61.00,0280,0040,15. Total high-quality liquid assets (HQLA) (Weighted value -average),d. T-3,dp475501,dp475501,stable
61.00,0280,0050,15. Total high-quality liquid assets (HQLA) (Weighted value -average),e. T-4,dp475502,dp475502,stable
61.00,0290,0010,EU 16a. Cash outflows - Total weighted value,a. T,dp146049,dp146049,stable
61.00,0290,0020,EU 16a. Cash outflows - Total weighted value,b. T-1,dp475503,dp475503,stable
61.00,0290,0030,EU 16a. Cash outflows - Total weighted value,c. T-2,dp475504,dp475504,stable
61.00,0290,0040,EU 16a. Cash outflows - Total weighted value,d. T-3,dp475505,dp475505,stable
61.00,0290,0050,EU 16a. Cash outflows - Total weighted value,e. T-4,dp475506,dp475506,stable
61.00,0300,0010,EU 16b. Cash inflows - Total weighted value,a. T,dp475494,dp475494,stable
61.00,0300,0020,EU 16b. Cash inflows - Total weighted value,b. T-1,dp475495,dp475495,stable
61.00,0300,0030,EU 16b. Cash inflows - Total weighted value,c. T-2,dp475496,dp475496,stable
61.00,0300,0040,EU 16b. Cash inflows - Total weighted value,d. T-3,dp475497,dp475497,stable
61.00,0300,0050,EU 16b. Cash inflows - Total weighted value,e. T-4,dp475498,dp475498,stable
61.00,0310,0010,16. Total net cash outflows (adjusted value),a. T,dp134665,dp134665,stable
61.00,0310,0020,16. Total net cash outflows (adjusted value),b. T-1,dp475219,dp475219,stable
61.00,0310,0030,16. Total net cash outflows (adjusted value),c. T-2,dp475220,dp475220,stable
61.00,0310,0040,16. Total net cash outflows (adjusted value),d. T-3,dp475221,dp475221,stable
61.00,0310,0050,16. Total net cash outflows (adjusted value),e. T-4,dp475222,dp475222,stable
61.00,0320,0010,17.  Liquidity coverage ratio (%),a. T,dp143076,dp143076,stable
61.00,0320,0020,17.  Liquidity coverage ratio (%),b. T-1,dp475490,dp475490,stable
61.00,0320,0030,17.  Liquidity coverage ratio (%),c. T-2,dp475491,dp475491,stable
61.00,0320,0040,17.  Liquidity coverage ratio (%),d. T-3,dp475492,dp475492,stable
61.00,0320,0050,17.  Liquidity coverage ratio (%),e. T-4,dp475493,dp475493,stable
61.00,0330,0010,18. Total available stable funding,a. T,dp458851,dp458851,stable
61.00,0330,0020,18. Total available stable funding,b. T-1,dp475573,dp475573,stable
61.00,0330,0030,18. Total available stable funding,c. T-2,dp475574,dp475574,stable
61.00,0330,0040,18. Total available stable funding,d. T-3,dp475575,dp475575,stable
61.00,0330,0050,18. Total available stable funding,e. T-4,dp475576,dp475576,stable
61.00,0340,0010,19. Total required stable funding,a. T,dp458581,dp458581,stable
61.00,0340,0020,19. Total required stable funding,b. T-1,dp475569,dp475569,stable
61.00,0340,0030,19. Total required stable funding,c. T-2,dp475570,dp475570,stable
61.00,0340,0040,19. Total required stable funding,d. T-3,dp475571,dp475571,stable
61.00,0340,0050,19. Total required stable funding,e. T-4,dp475572,dp475572,stable
61.00,0350,0010,20.   NSFR ratio (%),a. T,dp458571,dp458571,stable
61.00,0350,0020,20.   NSFR ratio (%),b. T-1,dp475564,dp475564,stable
61.00,0350,0030,20.   NSFR ratio (%),c. T-2,dp475565,dp475565,stable
61.00,0350,0040,20.   NSFR ratio (%),d. T-3,dp475566,dp475566,stable
61.00,0350,0050,20.   NSFR ratio (%),e. T-4,dp475567,dp475567,stable
62.02,0010,0010,1. Supplementary own fund requirements of the financial conglomerate (amount),a. T,dp3529895,dp3529895,stable
62.02,0020,0010,2. Capital adequacy ratio of the financial conglomerate (%),a. T,dp3529432,dp3529432,stable
63.01.A,0010,0010,1. Credit risk excluding counterparty credit risk,a. RWEAs for modelled approaches that banks have supervisory approval to use,dp3529572,dp3529572,stable
63.01.A,0020,0010,2. Counterparty credit risk,a. RWEAs for modelled approaches that banks have supervisory approval to use,dp3529640,dp3529640,stable
63.01.A,0040,0010,4. Securitisation exposures in the banking book,a. RWEAs for modelled approaches that banks have supervisory approval to use,dp3529655,dp3529655,stable
63.01.A,0050,0010,5. Market risk,a. RWEAs for modelled approaches that banks have supervisory approval to use,dp3529781,dp3529781,stable
63.01.A,0080,0010,8. Total,a. RWEAs for modelled approaches that banks have supervisory approval to use,dp3529647,dp3529647,stable
63.01.B,0010,0020,1. Credit risk excluding counterparty credit risk,b. RWEAs for portfolios where standardised approaches are used,dp3529636,dp3529636,stable
63.01.B,0020,0020,2. Counterparty credit risk,b. RWEAs for portfolios where standardised approaches are used,dp3529641,dp3529641,stable
63.01.B,0030,0020,3. Credit valuation adjustment,b. RWEAs for portfolios where standardised approaches are used,dp3529623,dp3295621,rebound
63.01.B,0040,0020,4. Securitisation exposures in the banking book,b. RWEAs for portfolios where standardised approaches are used,dp3529656,dp3529656,stable
63.01.B,0050,0020,5. Market risk,b. RWEAs for portfolios where standardised approaches are used,dp3529642,dp3529642,stable
63.01.B,0060,0020,6. Operational risk,b. RWEAs for portfolios where standardised approaches are used,dp3295823,dp3295823,stable
63.01.B,0070,0020,7. Other risk weighted exposure amounts,b. RWEAs for portfolios where standardised approaches are used,dp3529562,dp3295812,rebound
63.01.B,0080,0020,8. Total,b. RWEAs for portfolios where standardised approaches are used,dp3529595,dp3529595,stable
63.01.C,0010,0030,1. Credit risk excluding counterparty credit risk,c. Total actual RWEAs,dp3529771,dp3529771,stable
63.01.C,0020,0030,2. Counterparty credit risk,c. Total actual RWEAs,dp3529561,dp3529561,stable
63.01.C,0030,0030,3. Credit valuation adjustment,c. Total actual RWEAs,dp3529623,dp3295621,rebound
63.01.C,0040,0030,4. Securitisation exposures in the banking book,c. Total actual RWEAs,dp3529657,dp3529657,stable
63.01.C,0050,0030,5. Market risk,c. Total actual RWEAs,dp3529780,dp3529780,stable
63.01.C,0060,0030,6. Operational risk,c. Total actual RWEAs,dp3295823,dp3295823,stable
63.01.C,0070,0030,7. Other risk weighted exposure amounts,c. Total actual RWEAs,dp3529562,dp3295812,rebound
63.01.C,0080,0030,8. Total,c. Total actual RWEAs,dp3529563,dp3294908,rebound
63.01.D,0010,0040,1. Credit risk excluding counterparty credit risk,d. RWEAs calculated using full standardised approach,dp3530765,dp3530765,stable
63.01.D,0020,0040,2. Counterparty credit risk,d. RWEAs calculated using full standardised approach,dp3530795,dp3530795,stable
63.01.D,0030,0040,3. Credit valuation adjustment,d. RWEAs calculated using full standardised approach,dp3295257,dp3295257,stable
63.01.D,0040,0040,4. Securitisation exposures in the banking book,d. RWEAs calculated using full standardised approach,dp3530803,dp3530803,stable
63.01.D,0050,0040,5. Market risk,d. RWEAs calculated using full standardised approach,dp3530808,dp3530808,stable
63.01.D,0060,0040,6. Operational risk,d. RWEAs calculated using full standardised approach,dp3295222,dp3295222,stable
63.01.D,0070,0040,7. Other risk weighted exposure amounts,d. RWEAs calculated using full standardised approach,dp3529562,dp3295812,rebound
63.01.D,0080,0040,8. Total,d. RWEAs calculated using full standardised approach,dp3530792,dp3530792,stable
63.01.E,0010,0050,1. Credit risk excluding counterparty credit risk,EU d. RWEAs that is the base of the output floor,dp3530821,dp3530821,stable
63.01.E,0020,0050,2. Counterparty credit risk,EU d. RWEAs that is the base of the output floor,dp3530809,dp3530809,stable
63.01.E,0030,0050,3. Credit valuation adjustment,EU d. RWEAs that is the base of the output floor,dp3295257,dp3295257,stable
63.01.E,0040,0050,4. Securitisation exposures in the banking book,EU d. RWEAs that is the base of the output floor,dp3294936,dp3295234,rebound
63.01.E,0050,0050,5. Market risk,EU d. RWEAs that is the base of the output floor,dp3295150,dp3295150,stable
63.01.E,0060,0050,6. Operational risk,EU d. RWEAs that is the base of the output floor,dp3295222,dp3295222,stable
63.01.E,0070,0050,7. Other risk weighted exposure amounts,EU d. RWEAs that is the base of the output floor,dp3530796,dp3530796,stable
63.01.E,0080,0050,8. Total,EU d. RWEAs that is the base of the output floor,dp3294979,dp3294979,stable
63.02.A,0010,0010,1. Central governments and central banks,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529756,dp3529756,stable
63.02.A,0020,0010,EU 1a. Regional governments or local authorities,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529802,dp3529802,stable
63.02.A,0030,0010,EU 1b. Public sector entities,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529753,dp3529753,stable
63.02.A,0040,0010,EU 1c. Categorised as Multilateral Development Banks in SA,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529720,dp3529720,stable
63.02.A,0050,0010,EU 1d. Categorised as International organisations in SA,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529721,dp3529721,stable
63.02.A,0060,0010,2. Institutions,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529722,dp3529722,stable
63.02.A,0070,0010,3. Equity,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529576,dp3529576,stable
63.02.A,0090,0010,5. Corporates,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529723,dp3529723,stable
63.02.A,0100,0010,5.1. Of which: F-IRB is applied,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529778,dp3529778,stable
63.02.A,0110,0010,5.2. Of which: A-IRB is applied,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529639,dp3529639,stable
63.02.A,0120,0010,EU 5a. Of which: Corporates - General,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529727,dp3529727,stable
63.02.A,0130,0010,EU 5b. Of which: Corporates - Specialised lending,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529574,dp3529574,stable
63.02.A,0140,0010,EU 5c. Of which: Corporates - Purchased receivables,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529726,dp3529726,stable
63.02.A,0150,0010,6. Retail,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529820,dp3529820,stable
63.02.A,0160,0010,6.1. Of which: Retail - Qualifying revolving,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529805,dp3529805,stable
63.02.A,0170,0010,EU 6.1a. Of which: Retail - Purchased receivables,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529548,dp3529548,stable
63.02.A,0180,0010,EU 6.1b. Of which: Retail - Other,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529730,dp3529730,stable
63.02.A,0190,0010,6.2. Of which: Retail - Secured by residential real estate,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529550,dp3529550,stable
63.02.A,0210,0010,EU 7a. Of which: Retail - Categorised as secured by mortgages on immovable properties and ADC exposures in SA,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529573,dp3529573,stable
63.02.A,0220,0010,EU 7b. Collective investment undertakings CIU,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529577,dp3529577,stable
63.02.A,0230,0010,EU 7c. Categorised as exposures in default in SA,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529725,dp3529725,stable
63.02.A,0240,0010,EU 7d. Categorised as subordinated debt exposures in SA,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529575,dp3529575,stable
63.02.A,0250,0010,EU 7e. Categorised as covered bonds in SA,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529724,dp3529724,stable
63.02.A,0260,0010,EU 7f. Categorised as claims on institutions and corporates with a short-term credit assessment in SA,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529578,dp3529578,stable
63.02.A,0270,0010,8. Others,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529719,dp3529719,stable
63.02.A,0280,0010,9. Total,a. RWEAs for modelled approaches that institutions have supervisory approval to use,dp3529572,dp3529572,stable
63.02.B,0010,0030,1. Central governments and central banks,c. Total actual RWEAs,dp3529782,dp3529782,stable
63.02.B,0020,0030,EU 1a. Regional governments or local authorities,c. Total actual RWEAs,dp3529783,dp3529783,stable
63.02.B,0030,0030,EU 1b. Public sector entities,c. Total actual RWEAs,dp3529644,dp3529644,stable
63.02.B,0040,0030,EU 1c. Categorised as Multilateral Development Banks in SA,c. Total actual RWEAs,dp3529539,dp3529539,stable
63.02.B,0050,0030,EU 1d. Categorised as International organisations in SA,c. Total actual RWEAs,dp3529653,dp3529653,stable
63.02.B,0060,0030,2. Institutions,c. Total actual RWEAs,dp3529540,dp3529540,stable
63.02.B,0070,0030,3. Equity,c. Total actual RWEAs,dp3529625,dp3529625,stable
63.02.B,0090,0030,5. Corporates,c. Total actual RWEAs,dp3529652,dp3529652,stable
63.02.B,0100,0030,5.1. Of which: F-IRB is applied,c. Total actual RWEAs,dp3529778,dp3529778,stable
63.02.B,0110,0030,5.2. Of which: A-IRB is applied,c. Total actual RWEAs,dp3529639,dp3529639,stable
63.02.B,0120,0030,EU 5a. Of which: Corporates - General,c. Total actual RWEAs,dp3529649,dp3529649,stable
63.02.B,0130,0030,EU 5b. Of which: Corporates - Specialised lending,c. Total actual RWEAs,dp3529650,dp3529650,stable
63.02.B,0140,0030,EU 5c. Of which: Corporates - Purchased receivables,c. Total actual RWEAs,dp3529786,dp3529786,stable
63.02.B,0150,0030,6. Retail,c. Total actual RWEAs,dp3529654,dp3529654,stable
63.02.B,0160,0030,6.1. Of which: Retail - Qualifying revolving,c. Total actual RWEAs,dp3529784,dp3529784,stable
63.02.B,0170,0030,EU 6.1a. Of which: Retail - Purchased receivables,c. Total actual RWEAs,dp3529645,dp3529645,stable
63.02.B,0180,0030,EU 6.1b. Of which: Retail - Other,c. Total actual RWEAs,dp3529785,dp3529785,stable
63.02.B,0190,0030,6.2. Of which: Retail - Secured by residential real estate,c. Total actual RWEAs,dp3529646,dp3529646,stable
63.02.B,0210,0030,EU 7a. Of which: Retail - Categorised as secured by mortgages on immovable properties and ADC exposures in SA,c. Total actual RWEAs,dp3529648,dp3529648,stable
63.02.B,0220,0030,EU 7b. Collective investment undertakings CIU,c. Total actual RWEAs,dp3529651,dp3529651,stable
63.02.B,0230,0030,EU 7c. Categorised as exposures in default in SA,c. Total actual RWEAs,dp3529624,dp3529624,stable
63.02.B,0240,0030,EU 7d. Categorised as subordinated debt exposures in SA,c. Total actual RWEAs,dp3529787,dp3529787,stable
63.02.B,0250,0030,EU 7e. Categorised as covered bonds in SA,c. Total actual RWEAs,dp3529542,dp3529542,stable
63.02.B,0260,0030,EU 7f. Categorised as claims on institutions and corporates with a short-term credit assessment in SA,c. Total actual RWEAs,dp3529541,dp3529541,stable
63.02.B,0270,0030,8. Others,c. Total actual RWEAs,dp3529538,dp3529538,stable
63.02.B,0280,0030,9. Total,c. Total actual RWEAs,dp3529771,dp3529771,stable
63.02.C,0010,0020,1. Central governments and central banks,b. RWEAs for column a if re-computed using the standardised approach,dp3530807,dp3530807,stable
63.02.C,0010,0040,1. Central governments and central banks,d. RWEAs calculated using full standardised approach,dp3530797,dp3530797,stable
63.02.C,0010,0050,1. Central governments and central banks,EU d. RWEAs that is the base of the output floor,dp3530811,dp3530811,stable
63.02.C,0020,0020,EU 1a. Regional governments or local authorities,b. RWEAs for column a if re-computed using the standardised approach,dp3530801,dp3530801,stable
63.02.C,0020,0040,EU 1a. Regional governments or local authorities,d. RWEAs calculated using full standardised approach,dp3530802,dp3530802,stable
